match_no,inning,date,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,10,4,H Thaker,S Lamichhane,BKEL Milantha,1,0,1,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,10,5,BKEL Milantha,S Lamichhane,H Thaker,4,0,4,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,10,6,BKEL Milantha,S Lamichhane,H Thaker,1,0,1,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,11,6,BKEL Milantha,JK Mukhiya,H Thaker,1,0,1,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,11,5,BKEL Milantha,JK Mukhiya,H Thaker,0,0,0,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,11,4,BKEL Milantha,JK Mukhiya,H Thaker,4,0,4,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,11,3,BKEL Milantha,JK Mukhiya,H Thaker,4,0,4,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,11,2,H Thaker,JK Mukhiya,BKEL Milantha,1,0,1,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,11,1,BKEL Milantha,JK Mukhiya,H Thaker,1,0,1,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,12,1,BKEL Milantha,S Lamichhane,H Thaker,1,0,1,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,12,2,H Thaker,S Lamichhane,BKEL Milantha,4,0,4,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,12,3,H Thaker,S Lamichhane,BKEL Milantha,0,0,0,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,12,4,H Thaker,S Lamichhane,BKEL Milantha,1,0,1,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,12,5,BKEL Milantha,S Lamichhane,H Thaker,1,0,1,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,12,6,H Thaker,S Lamichhane,BKEL Milantha,1,0,1,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,13,1,H Thaker,A Kharel,BKEL Milantha,1,0,1,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,13,2,BKEL Milantha,A Kharel,H Thaker,1,0,1,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,13,3,H Thaker,A Kharel,BKEL Milantha,1,0,1,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,13,4,BKEL Milantha,A Kharel,H Thaker,0,0,0,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,13,5,BKEL Milantha,A Kharel,H Thaker,2,0,2,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,13,6,BKEL Milantha,A Kharel,H Thaker,6,0,6,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,14,1,H Thaker,CB Sole,BKEL Milantha,0,1,1,wides,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,14,2,H Thaker,CB Sole,BKEL Milantha,0,0,0,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,14,3,H Thaker,CB Sole,BKEL Milantha,2,0,2,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,14,4,H Thaker,CB Sole,BKEL Milantha,1,0,1,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,14,5,BKEL Milantha,CB Sole,H Thaker,4,0,4,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,14,6,BKEL Milantha,CB Sole,H Thaker,0,0,0,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,14,7,BKEL Milantha,CB Sole,H Thaker,0,0,0,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,15,1,H Thaker,NR Kirton,BKEL Milantha,1,0,1,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,15,2,BKEL Milantha,NR Kirton,H Thaker,1,0,1,,False,,,
1,2,2024-11-30,Janakpur Bolts,Biratnagar Kings,15,3,H Thaker,NR Kirton,BKEL Milantha,4,0,4,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,0,1,SS Eskinazi,R Dhakal,M Levitt,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,0,3,SS Eskinazi,R Dhakal,M Levitt,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,0,4,SS Eskinazi,R Dhakal,M Levitt,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,0,5,M Levitt,R Dhakal,SS Eskinazi,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,0,6,M Levitt,R Dhakal,SS Eskinazi,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,0,2,M Levitt,R Dhakal,SS Eskinazi,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,1,1,SS Eskinazi,Sohail Tanvir,M Levitt,0,0,0,,True,SS Eskinazi,caught,AS Routela
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,1,2,S Maharjan,Sohail Tanvir,M Levitt,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,1,3,S Maharjan,Sohail Tanvir,M Levitt,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,1,4,M Levitt,Sohail Tanvir,S Maharjan,4,0,4,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,1,5,M Levitt,Sohail Tanvir,S Maharjan,4,0,4,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,1,6,M Levitt,Sohail Tanvir,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,2,1,M Levitt,R Dhakal,S Maharjan,6,0,6,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,2,2,M Levitt,R Dhakal,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,2,3,M Levitt,R Dhakal,S Maharjan,4,0,4,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,2,4,M Levitt,R Dhakal,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,2,5,M Levitt,R Dhakal,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,2,6,M Levitt,R Dhakal,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,3,1,M Levitt,Sohail Tanvir,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,3,2,M Levitt,Sohail Tanvir,S Maharjan,4,0,4,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,3,3,M Levitt,Sohail Tanvir,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,3,4,M Levitt,Sohail Tanvir,S Maharjan,0,0,0,,True,M Levitt,caught,Deepak Bohara
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,3,5,MG Erasmus,Sohail Tanvir,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,3,6,MG Erasmus,Sohail Tanvir,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,4,6,B Sharki,Kushal Malla,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,4,5,B Sharki,Kushal Malla,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,4,4,MG Erasmus,Kushal Malla,S Maharjan,0,0,0,,True,MG Erasmus,bowled,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,4,2,S Maharjan,Kushal Malla,MG Erasmus,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,4,1,S Maharjan,Kushal Malla,MG Erasmus,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,4,3,MG Erasmus,Kushal Malla,S Maharjan,4,0,4,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,5,1,B Sharki,Sohail Tanvir,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,5,2,B Sharki,Sohail Tanvir,S Maharjan,0,0,0,,True,B Sharki,lbw,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,5,3,Shankar Rana,Sohail Tanvir,S Maharjan,4,0,4,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,5,4,Shankar Rana,Sohail Tanvir,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,5,5,Shankar Rana,Sohail Tanvir,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,5,6,Shankar Rana,Sohail Tanvir,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,6,1,Shankar Rana,Kushal Malla,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,6,2,Shankar Rana,Kushal Malla,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,6,3,S Maharjan,Kushal Malla,Shankar Rana,0,1,1,legbyes,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,6,4,Shankar Rana,Kushal Malla,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,6,5,Shankar Rana,Kushal Malla,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,6,6,Shankar Rana,Kushal Malla,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,7,1,Shankar Rana,RS Bopara,S Maharjan,0,2,2,wides,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,7,2,S Maharjan,RS Bopara,Shankar Rana,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,7,3,S Maharjan,RS Bopara,Shankar Rana,0,1,1,wides,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,7,4,S Maharjan,RS Bopara,Shankar Rana,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,7,5,Shankar Rana,RS Bopara,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,7,6,S Maharjan,RS Bopara,Shankar Rana,2,0,2,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,7,7,S Maharjan,RS Bopara,Shankar Rana,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,7,8,S Maharjan,RS Bopara,Shankar Rana,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,8,1,S Maharjan,Kushal Malla,Shankar Rana,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,8,2,S Maharjan,Kushal Malla,Shankar Rana,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,8,3,Shankar Rana,Kushal Malla,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,8,4,Shankar Rana,Kushal Malla,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,8,5,S Maharjan,Kushal Malla,Shankar Rana,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,8,6,Shankar Rana,Kushal Malla,S Maharjan,6,0,6,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,9,2,S Maharjan,RS Bopara,Shankar Rana,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,9,1,S Maharjan,RS Bopara,Shankar Rana,2,0,2,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,9,3,S Maharjan,RS Bopara,Shankar Rana,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,9,4,Shankar Rana,RS Bopara,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,9,5,S Maharjan,RS Bopara,Shankar Rana,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,9,6,S Maharjan,RS Bopara,Shankar Rana,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,10,1,Shankar Rana,AS Routela,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,10,2,Shankar Rana,AS Routela,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,10,3,Shankar Rana,AS Routela,S Maharjan,0,0,0,,True,Shankar Rana,caught,B Rawal
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,10,4,Rashid Khan,AS Routela,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,10,5,S Maharjan,AS Routela,Rashid Khan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,10,6,Rashid Khan,AS Routela,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,11,1,Rashid Khan,LM Benkenstein,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,11,2,S Maharjan,LM Benkenstein,Rashid Khan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,11,4,Rashid Khan,LM Benkenstein,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,11,5,Rashid Khan,LM Benkenstein,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,11,6,Rashid Khan,LM Benkenstein,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,11,3,S Maharjan,LM Benkenstein,Rashid Khan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,12,1,S Maharjan,AS Routela,Rashid Khan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,12,2,S Maharjan,AS Routela,Rashid Khan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,12,3,Rashid Khan,AS Routela,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,12,4,Rashid Khan,AS Routela,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,12,5,S Maharjan,AS Routela,Rashid Khan,4,0,4,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,12,6,S Maharjan,AS Routela,Rashid Khan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,13,6,S Maharjan,LM Benkenstein,DA Douthwaite,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,13,4,S Maharjan,LM Benkenstein,DA Douthwaite,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,13,5,DA Douthwaite,LM Benkenstein,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,13,1,Rashid Khan,LM Benkenstein,S Maharjan,0,0,0,,True,Rashid Khan,caught,S Vesawkar
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,13,2,DA Douthwaite,LM Benkenstein,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,13,3,DA Douthwaite,LM Benkenstein,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,14,2,DA Douthwaite,RS Bopara,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,14,3,S Maharjan,RS Bopara,DA Douthwaite,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,14,4,S Maharjan,RS Bopara,DA Douthwaite,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,14,5,S Maharjan,RS Bopara,DA Douthwaite,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,14,6,S Maharjan,RS Bopara,DA Douthwaite,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,14,1,S Maharjan,RS Bopara,DA Douthwaite,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,15,1,S Maharjan,LM Benkenstein,DA Douthwaite,0,1,1,legbyes,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,15,2,DA Douthwaite,LM Benkenstein,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,15,3,S Maharjan,LM Benkenstein,DA Douthwaite,0,1,1,legbyes,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,15,4,DA Douthwaite,LM Benkenstein,S Maharjan,4,0,4,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,15,5,DA Douthwaite,LM Benkenstein,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,15,6,S Maharjan,LM Benkenstein,DA Douthwaite,2,0,2,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,16,1,DA Douthwaite,RS Bopara,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,16,3,DA Douthwaite,RS Bopara,S Maharjan,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,16,4,DA Douthwaite,RS Bopara,S Maharjan,4,0,4,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,16,5,DA Douthwaite,RS Bopara,S Maharjan,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,16,6,S Maharjan,RS Bopara,DA Douthwaite,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,16,2,S Maharjan,RS Bopara,DA Douthwaite,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,17,1,S Maharjan,R Dhakal,DA Douthwaite,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,17,2,DA Douthwaite,R Dhakal,S Maharjan,0,1,1,legbyes,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,17,3,S Maharjan,R Dhakal,DA Douthwaite,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,17,4,S Maharjan,R Dhakal,DA Douthwaite,2,0,2,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,17,5,S Maharjan,R Dhakal,DA Douthwaite,0,0,0,,True,S Maharjan,caught,Hassan Eisakhil
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,17,6,Karan KC,R Dhakal,DA Douthwaite,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,18,6,D Kandel,Sohail Tanvir,DA Douthwaite,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,18,5,Shahab Alam,Sohail Tanvir,DA Douthwaite,0,0,0,,True,Shahab Alam,caught,Kushal Malla
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,18,3,DA Douthwaite,Sohail Tanvir,Shahab Alam,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,18,4,Shahab Alam,Sohail Tanvir,DA Douthwaite,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,18,1,Karan KC,Sohail Tanvir,DA Douthwaite,0,0,0,,True,Karan KC,caught,S Karki
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,18,2,Shahab Alam,Sohail Tanvir,DA Douthwaite,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,19,2,DA Douthwaite,R Dhakal,D Kandel,2,0,2,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,19,1,DA Douthwaite,R Dhakal,D Kandel,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,19,3,DA Douthwaite,R Dhakal,D Kandel,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,19,4,D Kandel,R Dhakal,DA Douthwaite,1,0,1,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,19,5,DA Douthwaite,R Dhakal,D Kandel,0,0,0,,False,,,
2,1,2024-12-02,Kathmandu Gurkhas,Chitwan Rhinos,19,6,DA Douthwaite,R Dhakal,D Kandel,0,1,1,legbyes,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,0,1,Hassan Eisakhil,Karan KC,Deepak Bohara,0,0,0,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,0,2,Hassan Eisakhil,Karan KC,Deepak Bohara,4,0,4,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,0,3,Hassan Eisakhil,Karan KC,Deepak Bohara,0,0,0,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,0,4,Hassan Eisakhil,Karan KC,Deepak Bohara,6,0,6,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,0,5,Hassan Eisakhil,Karan KC,Deepak Bohara,1,0,1,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,0,6,Deepak Bohara,Karan KC,Hassan Eisakhil,1,0,1,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,1,3,Deepak Bohara,Shahab Alam,Hassan Eisakhil,0,0,0,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,1,1,Deepak Bohara,Shahab Alam,Hassan Eisakhil,0,0,0,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,1,2,Deepak Bohara,Shahab Alam,Hassan Eisakhil,6,0,6,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,1,4,Deepak Bohara,Shahab Alam,Hassan Eisakhil,0,0,0,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,1,5,Deepak Bohara,Shahab Alam,Hassan Eisakhil,0,0,0,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,1,6,Deepak Bohara,Shahab Alam,Hassan Eisakhil,0,0,0,,True,Deepak Bohara,lbw,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,2,1,Hassan Eisakhil,D Kandel,LM Benkenstein,1,0,1,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,2,2,LM Benkenstein,D Kandel,Hassan Eisakhil,0,0,0,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,2,3,LM Benkenstein,D Kandel,Hassan Eisakhil,6,0,6,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,2,4,LM Benkenstein,D Kandel,Hassan Eisakhil,0,0,0,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,2,5,LM Benkenstein,D Kandel,Hassan Eisakhil,2,0,2,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,2,6,LM Benkenstein,D Kandel,Hassan Eisakhil,4,0,4,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,3,6,LM Benkenstein,Shahab Alam,Kushal Malla,0,0,0,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,3,5,LM Benkenstein,Shahab Alam,Kushal Malla,0,0,0,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,3,4,LM Benkenstein,Shahab Alam,Kushal Malla,0,0,0,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,3,2,Kushal Malla,Shahab Alam,LM Benkenstein,0,0,0,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,3,1,Hassan Eisakhil,Shahab Alam,LM Benkenstein,0,0,0,,True,Hassan Eisakhil,stumped,SS Eskinazi
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,3,3,Kushal Malla,Shahab Alam,LM Benkenstein,3,0,3,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,4,7,Kushal Malla,MG Erasmus,LM Benkenstein,0,0,0,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,4,6,Kushal Malla,MG Erasmus,LM Benkenstein,0,3,3,wides,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,4,1,Kushal Malla,MG Erasmus,LM Benkenstein,1,0,1,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,4,4,LM Benkenstein,MG Erasmus,Kushal Malla,1,0,1,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,4,3,LM Benkenstein,MG Erasmus,Kushal Malla,0,0,0,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,4,2,LM Benkenstein,MG Erasmus,Kushal Malla,0,0,0,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,4,5,Kushal Malla,MG Erasmus,LM Benkenstein,0,0,0,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,5,1,LM Benkenstein,DA Douthwaite,Kushal Malla,0,0,0,,False,,,
2,2,2024-12-02,Chitwan Rhinos,Kathmandu Gurkhas,5,2,LM Benkenstein,DA Douthwaite,Kushal Malla,1,0,1,,False,,,
